English,Russian,tide,прилив
English,Russian,erupts,извергается
English,Russian,sufficient,достаточно
English,Russian,retains,сохраняет
English,Russian,disturbing,тревожный
English,Russian,sane,здравомыслящий
English,Russian,revised,пересмотренный
English,Russian,loath,отвращение
English,Russian,conceive,зачать
English,Russian,capable,способный
English,Russian,deceiving,обман
English,Russian,porosity,пористость
English,Russian,viscosity,вязкость
English,Russian,worsen,ухудшаться
English,Russian,serum,сыворотка
English,Russian,adolescents,подростки
English,Russian,flatlays,квартиры
English,Russian,conviction,убежденность
English,Russian,grit,твердость
English,Russian,candor,откровенность
English,Russian,frankly,Откровенно
English,Russian,exaggerating,преувеличивая
English,Russian,snarky,язвительный
English,Russian,losslessly,без потерь
English,Russian,unravelling,распутывание
English,Russian,ramped,увеличенный
English,Russian,unworthy,недостойный
English,Russian,timber,древесина
English,Russian,jab,укол
English,Russian,deserves,заслуживает
English,Russian,stockpile,складировать
English,Russian,crucial,ключевой
English,Russian,carry on,продолжать
English,Russian,trainers,кросовки
English,Russian,filthy,грязный
Somali,Russian,fleek,плавный
English,Russian,troops,войска
English,Russian,awry,напуганный
English,Russian,serve,обслуживать
English,Russian,violations,нарушения
English,Russian,tight,плотно
English,Russian,flyby,облет
English,Russian,suss out,разузнать
English,Russian,fared,жил
English,Russian,misuse,злоупотребление
English,Russian,sentinel,часовой
English,Russian,terse,кратко
English,Russian,re-mould,переделывать
English,Russian,aubergine,баклажан
English,Russian,subtleties,тонкости
English,Russian,suppresses,подавляет
English,Russian,bogged,увязший
English,Russian,self-contained,автономный
English,Russian,collation,сопоставление
English,Russian,sweat,потеть
English,Russian,to be persuaded,быть убежденным
English,Russian,couviced,совмещенный
English,Russian,honking,гудок
English,Russian,help out,помочь
English,Russian,put off,отложить
English,Russian,contemporary,современный
English,Russian,unleash,развязать
English,Russian,reckoning,расчет
English,Russian,blueprint,план
English,Russian,purifier,очиститель
English,Russian,insisted,настаивал
English,Russian,vary,варьироваться
English,Russian,gravitate,притягивать
English,Russian,slick,ловкий
English,Russian,entice,соблазнять
English,Russian,gathering,сбор
English,Russian,congregate,собираться
English,Russian,stir,переполох
English,Russian,durable,прочный
English,Russian,spur,шпора
English,Russian,seismic,сейсмический
English,Russian,transitive,переходный
English,Russian,misaligned,смещенный
English,Russian,leverages,рычаги
English,Russian,dreaded,страшный
English,Russian,bleary,мутный
English,Russian,ameliorate,улучшать
English,Russian,compound,соединение
English,Russian,enzymes,ферменты
English,Russian,flee,бежать
English,Russian,inflammation,воспаление
English,Russian,concerned,обеспокоенный
English,Russian,tape,лента
English,Russian,hindered,затрудненный
English,Russian,conducted,провел
English,Russian,vital,жизненно необходимо
English,Russian,intended,предназначена
English,Russian,convenience,удобство
English,Russian,mustard,горчица
English,Russian,collar,воротник
English,Russian,venom,яд
English,Russian,stung,ужалил
English,Russian,stings,укусы
English,Russian,clogging,засорение
English,Russian,sticky,липкий
English,Russian,thick,толстый
English,Russian,mucus,слизь
English,Russian,vinegar,уксус
English,Russian,treat,рассматривать
English,Russian,rubbery,резиновый
English,Russian,stint,ограничение
English,Russian,disrupts,нарушает
English,Russian,revoke,отозвать
English,Russian,sprouting,прорастание
English,Russian,unreliable,ненадежный
English,Russian,dwell,жить
English,Russian,stave off,предотвратить
English,Russian,sage,мудрец
English,Russian,simultaneous,одновременный
English,Russian,persisted,настойчивый
English,Russian,urge,побуждать
English,Russian,coping method,метод выживания
English,Russian,blaming,обвиняя
English,Russian,venting,вентиляция
English,Russian,abuse,злоупотребление
English,Russian,escapism,эскапизм
English,Russian,launchers,пусковые установки
English,Russian,Oblivious,Не обращая внимания
English,Russian,interest-bearing,беспроцентными
English,Russian,standstill,остановка
English,Russian,ailment,недуг
English,Russian,preaches,проповедует
English,Russian,trait,черта
English,Russian,rural,сельский
English,Russian,conquered,завоеванный
English,Russian,plumbing,сантехника
English,Russian,welfare,благосостояние
English,Russian,loneliest,одинокий
English,Russian,unveil,раскрыть
English,Russian,faux,искусственный
French,Russian,faux-orange,искусственный апельсин
English,Russian,inconvenient,неудобно
English,Russian,blunder,грубая ошибка
English,Russian,breakthrough,прорвать
English,Russian,survival,выживание
English,Russian,prospect,перспектива
English,Russian,hang,повесить
English,Russian,uncertain,неуверенный
English,Russian,effort,усилие
English,Russian,conclude,заключить
English,Russian,nomad,кочевник
English,Russian,commit,совершить
English,Russian,deserve,заслужить
English,Russian,cerebral,мозговой
English,Russian,impairment,обесценение
English,Russian,edible,съедобный
English,Russian,reigniting,возрождение
English,Russian,curious,любопытный
English,Russian,mash,пюре
English,Russian,worth,стоимость
English,Russian,genuine,подлинный
English,Russian,unaware,не подозревая
English,Russian,adaptee,приспособленный
English,Russian,generic,общий
English,Russian,impacting,воздействие
English,Russian,tightly,плотно
English,Russian,rather,скорее
English,Russian,occurring,происходящий
English,Russian,awareness,осведомленность
English,Russian,prerequisite,предпосылка
English,Russian,bees,пчелы
English,Russian,royalty,роялти
English,Russian,lad,парень
English,Russian,jib,кливер
English,Russian,precede,предшествовать
English,Russian,furthest,самый дальний
English,Russian,syllable,слог
English,Russian,particular,специфический
English,Russian,outstanding,выдающийся
English,Russian,contestant,участник
English,Russian,notch,выемка
English,Russian,adjusts,регулирует
English,Russian,timbered,бревенчатый
English,Russian,cedar,кедр
English,Russian,comply,подчиняться
English,Russian,adoption,принятие
English,Russian,shores,берега
English,Russian,charge,плата
English,Russian,surviving,выживающий
English,Russian,handle,ручка
English,Russian,particulary,особенно
English,Russian,duties,обязанности
English,Russian,ramifications,разветвления
English,Russian,lavish,щедрый
English,Russian,authority,орган власти
English,Russian,ripple,рябь
English,Russian,gloomy,мрачный
English,Russian,assessing,оценка
English,Russian,caused,вызвал
English,Russian,quite,вполне
English,Russian,vogue,мода
English,Russian,certain,определенный
English,Russian,urging,призывая
English,Russian,pronoun,местоимение
English,Russian,clarifications,разъяснения
English,Russian,numerous,многочисленные
English,Russian,convergence,конвергенция
English,Russian,top-notch,превосходный
English,Russian,hyped,раздутый
English,Russian,demanding,требовательный
English,Russian,paved,вымощенный
English,Russian,long-rumored,по слухам
English,Russian,overhaul,капитальный ремонт
English,Russian,rude,грубый
English,Russian,conveyed,переданный
English,Russian,intention,намерение
English,Russian,exploit,эксплуатировать
English,Russian,trackside,трасса
English,Russian,blink,мигать
English,Russian,conjunction,соединение
English,Russian,tissue,ткань
English,Russian,tumor,опухоль
English,Russian,humongous,огромный
English,Russian,advancements,достижения
English,Russian,surrounding,окружающий
English,Russian,hence,следовательно
English,Russian,debilitating,изнурительный
English,Russian,spectacularly,эффектно
English,Russian,fancy,фантазия
English,Russian,decent,порядочный
English,Russian,advice,совет
English,Russian,resilience,стойкость
English,Russian,at times,во время
English,Russian,quite a bit,немного
English,Russian,affect,влиять
English,Russian,annoy,раздражать
English,Russian,excess,избыток
English,Russian,obstacle,препятствие
English,Russian,mindset,образ мышления
English,Russian,rid,избавляться
English,Russian,expanding,расширение
English,Russian,rounding out,завершение
English,Russian,fulfillment,исполнение
English,Russian,poised,уравновешенный
English,Russian,consequences,последствия
English,Russian,covenants,заветы
English,Russian,diligent,прилежный
English,Russian,underperform,отставать
English,Russian,encounters,встречи
English,Russian,conventional,обычный
English,Russian,convictions,убеждения
English,Russian,attainment,достижение
English,Russian,laidback,вальяжный
English,Russian,neuroticism,невротизм
English,Russian,agreeableness,приятность
English,Russian,conscientiousness,добросовестность
English,Russian,curiosity,любопытство
English,Russian,feel blue,быть грустным
English,Russian,inaccurate,неточный
English,Russian,tend,склоняться
English,Russian,rewiring,переналадка
English,Russian,proven,доказано
English,Russian,assertive,напористый
English,Russian,struggles,борьба
English,Russian,traits,черты
English,Russian,incorporate,включать
English,Russian,appease,успокаивать
English,Russian,compendium,компендиум
English,Russian,landmark,ориентир
English,Russian,outlandish,диковинный
English,Russian,immersive,захватывающий
English,Russian,remedies,средства защиты
English,Russian,sole,подошва
English,Russian,restriction,ограничение
English,Russian,omission,упущение
English,Russian,purposed,предназначенный
English,Russian,convenants,заветы
English,Russian,disclosures,раскрытие информации
English,Russian,thereafter,после этого
English,Russian,consent,согласие
English,Russian,relying,полагаясь
English,Russian,shrink,"сокращаться, сжиматься"
English,Russian,withdrawn,снято
English,Russian,diluted,разбавленный
English,Russian,exerting,прилагая
English,Russian,bootstrapped,загруженный
English,Russian,incurred,понесенный
English,Russian,peruse,читать
English,Russian,accompanied,сопровождаемый
English,Russian,disappoint,разочаровывать
English,Russian,retain,сохранить
English,Russian,whims,капризы
English,Russian,specify,уточнить
English,Russian,redundant,избыточный
English,Russian,chop,рубить
English,Russian,redundancy,избыточность
English,Russian,notice,уведомление
English,Russian,reservoir,резервуар
English,Russian,disruption,нарушение
English,Russian,goodwill,доброжелательность
English,Russian,fatigued,усталый
English,Russian,nonetheless,тем не менее
English,Russian,acutely,остро
Dutch,Russian,haar,ее
English,Russian,distinguishing,различение
English,Russian,misspelled,неправильно написан
English,Russian,tremendous,огромный
English,Russian,hindrance,помеха
English,Russian,equity,капитал
English,Russian,mettle,характер
English,Russian,vagus,блуждающий нерв
English,Russian,per se,как таковой
English,Russian,intestinal,кишечник
English,Russian,reduction,сокращение
English,Russian,auxiliaries,вспомогательное оборудование
English,Russian,upsurge,подъем
English,Russian,witness,свидетель
English,Russian,struggle,борьба
English,Russian,preliminary,предварительный
English,Russian,Bear,нести
English,Russian,churning,перемешивание
English,Russian,shelter,убежище
English,Russian,efforts,усилия
English,Russian,copycat,подражатель
English,Russian,exhilarating,волнующий
English,Russian,endeavor,стремиться
English,Russian,regarding,относительно
English,Russian,harsh,суровый
English,Russian,comparable,сопоставимый
English,Russian,precision,точность
English,Russian,discharge,разряд
English,Russian,effluent,сточные воды
English,Russian,leveraging,использование
English,Russian,exploration,исследование
English,Russian,cohesive,сплоченный
English,Russian,labor,"труд, работа"
English,Russian,eliminate,Устранить
English,Russian,sustainability,устойчивость
English,Russian,dissolved,растворенный
English,Russian,compliance,соответствие
English,Russian,adherence,приверженность
English,Russian,sufficiently,достаточно
English,Russian,facilities,объекты
English,Russian,absence,отсутствие
English,Russian,digest,переваривать
English,Russian,intestinal,кишечный
English,Russian,offspring,потомство
English,Russian,triple,тройной
English,Russian,investigated,исследовал
English,Russian,complement,дополнять
English,Russian,sustainable,устойчивый
English,Russian,transmission,передача инфекции
English,Russian,essential,существенный
English,Russian,assumes,предполагает
English,Russian,closures,закрытие
English,Russian,chickenpox,ветряная оспа
English,Russian,bleary,туманный
English,Russian,drastic,резкий
English,Russian,toughest,самый жесткий
English,Russian,erodes,разъедает
English,Russian,husk,шелуха
English,Russian,stubbornness,упрямство
English,Russian,rigidly,жестко
English,Russian,proud,гордый
English,Russian,inspires,вдохновляет
English,Russian,complacency,самоуспокоенность
English,Russian,setbacks,неудачи
English,Russian,detrimental,вредный
English,Russian,lean,худой
English,Russian,wiggle,покачиваться
English,Russian,tumultuous,шумный
English,Russian,obligation,обязательство
English,Russian,downplay,преуменьшать
English,Russian,vastly,в значительной степени
English,Russian,nested,вложенный
English,Russian,sake,сакэ
English,Russian,invoke,вызывать
English,Russian,inevitably,неизбежно
English,Russian,blowback,отдача
English,Russian,backlash,люфт
English,Russian,majority,большинство
English,Russian,perks,льготы
English,Russian,liberties,свободы
English,Russian,transience,быстротечность
English,Russian,halving,уменьшение вдвое
English,Russian,shirking,уклонение
English,Russian,sillier,глупее
English,Russian,smack-bang,шлепок
English,Russian,stubbornly,упорно
English,Russian,colliding,столкновение
English,Russian,unruly,непослушный
English,Russian,savvy,смекалка
English,Russian,shelves,полки
English,Russian,runty,коротышка
English,Russian,makeover,макияж
English,Russian,defeat,поражение
English,Russian,dwindling,истощение
English,Russian,sane,в своем уме
English,Russian,erode,разъедать
English,Russian,prospects,перспективы
English,Russian,precipitously,стремительно
English,Russian,retirees,пенсионеры
English,Russian,commute,ездить
English,Russian,explosion,взрыв
English,Russian,bursts,всплески
English,Russian,inundation,наводнение
English,Russian,nascent,зарождающийся
English,Russian,unevenly,неравномерно
English,Russian,associates,соратники
English,Russian,picturesque,живописный
English,Russian,unequal,неравный
English,Russian,disaster,стихийное бедствие
English,Russian,courage,смелость
English,Russian,setback,отступление
English,Russian,genuinely,искренне
English,Russian,upbeat,оптимистичный
English,Russian,obstetricians,акушеры
English,Russian,stir,размешивать
English,Russian,versatile,универсальный
English,Russian,dare,смею
English,Russian,laid,заложил
English,Russian,violated,нарушен
English,Russian,wholesale,оптовые продажи
English,Russian,watchdog,сторожевая собака
English,Russian,preserve,сохранить
English,Russian,flaws,недостатки
English,Russian,elongation,удлинение
English,Russian,cellular,сотовый
English,Russian,exposing,разоблачение
English,Russian,tuitions,обучение
English,Russian,quadrupled,учетверенный
English,Russian,inclination,склонность
English,Russian,allegiance,верность
English,Russian,artisan,ремесленник
English,Russian,stem,стебель
English,Russian,groundbreaking,новаторский
English,Russian,Amid,Среди
English,Russian,chambers,камеры
English,Russian,underwent,прошел
English,Russian,counteracted,противодействовал
English,Russian,bog,болото
English,Russian,beard,борода
English,Russian,thrilled,взволнован
English,Russian,indefinitely,бесконечно
English,Russian,quirky,причудливый
English,Russian,pledge,залог
English,Russian,posterity,потомство
English,Russian,whittle,строгать
English,Russian,bonding,связь
English,Russian,cutest,самый милый
English,Russian,devoid,лишенный
English,Russian,consciousness,сознание
English,Russian,winnow,веять
English,Russian,tongue,язык
English,Russian,progenitor,прародитель
English,Russian,faintly,слабо
English,Russian,rescued,спасенный
English,Russian,deciphering,расшифровка
English,Russian,disembodied,бестелесный
English,Russian,Assuming,Предполагая
French,Russian,rapport,отчет
English,Russian,hurdles,препятствия
English,Russian,scrambles,карабкается
English,Russian,furiously,яростно
English,Russian,hoped,надеялся
English,Russian,trickier,хитрее
English,Russian,quailed,перепела
English,Russian,dwarfed,карликовый
English,Russian,proscribe,запрещать
English,Russian,threaten,угрожать
English,Russian,rebroadcast,ретранслировать
English,Russian,heat,высокая температура
English,Russian,clues,подсказки
English,Russian,enigma,загадка
English,Russian,wobble,колебаться
English,Russian,akin,сродни
English,Russian,decay,распад
English,Russian,stroking,поглаживание
English,Russian,poking,тыкать
English,Russian,slurping,хлюпающий
English,Russian,tension,напряжение
English,Russian,Roughly,Примерно
English,Russian,ponds,пруды
English,Russian,repel,отталкивать
English,Russian,repell,отталкивать
English,Russian,swish,свистеть
English,Russian,scrappy,лоскутный
English,Russian,attends,посещает
English,Russian,mild,незначительный
English,Russian,mannered,воспитанный
English,Russian,misled,введенный в заблуждение
English,Russian,lieu,вместо
English,Russian,cork,пробка
Portuguese,Russian,mamona,касторка
English,Russian,sugarcane,сладкая палочка
English,Russian,raving,бред
English,Russian,infatuation,увлечение
English,Russian,lucratively,прибыльно
English,Russian,weaseled,ласковый
English,Russian,loans,займы
English,Russian,crippling,калечащий
English,Russian,rivalry,соперничество
English,Russian,pep,взбодриться
English,Russian,narrows,сужается
English,Russian,thorough,тщательный
English,Russian,twirls,вертится
English,Russian,edginess,нервозность
English,Russian,smoother,плавнее
English,Russian,immeasurable,неизмеримый
English,Russian,condolences,соболезнования
English,Russian,closest,ближайший
English,Russian,malignant,злокачественный
English,Russian,benign,доброкачественный
English,Russian,nucleus,ядро
English,Russian,breast,грудь
English,Russian,inhabited,обитаемый
English,Russian,syntactic,синтаксический
English,Russian,corpus,корпус
English,Russian,touchy,обидчивый
English,Russian,approach,подход
English,Russian,flip,кувырок
English,Russian,jitters,дрожь
Maltese,Russian,buzziest,самый шумный
English,Russian,hemp,конопля
English,Russian,curated,кураторский
English,Russian,slid,скользнул
English,Russian,sleekest,самый гладкий
English,Russian,elastic,эластичный
English,Russian,booty,добыча
English,Russian,stylish,стильный
English,Russian,reimposing,повторное наложение
English,Russian,consecutive,последовательный
English,Russian,siphoning,откачивание
English,Russian,aplenty,в изобилии
English,Russian,arrangement,договоренность
English,Russian,splashy,броский
English,Russian,grossing,кассовый
English,Russian,justice,справедливость
English,Russian,fore,перед
English,Russian,tedious,утомительный
English,Russian,deceptive,обманчивый
English,Russian,unveils,раскрывает
English,Russian,roadworthy,годный к эксплуатации
English,Russian,shore up,укреплять
English,Russian,strain,напряжение
English,Russian,opt,выбрать
English,Russian,jittery,нервный
English,Russian,oversight,надзор
English,Russian,insufficient,недостаточный
English,Russian,grossly,грубо
English,Russian,assumptions,предположения
English,Russian,steady,устойчивый
English,Russian,superlatives,превосходная степень
English,Russian,bid,ставка
English,Russian,adieu,прощай
English,Russian,self-confidence,самоуверенность
English,Russian,arrogance,высокомерие
English,Russian,swagger,чванство
English,Russian,hen's,курица
English,Russian,polenta,полента
English,Russian,desperate,отчаянный
English,Russian,clueless,невежественный
English,Russian,tantalizingly,дразняще
English,Russian,apparel,одежда
English,Russian,mulch,мульча
English,Russian,shiplap,кораблекрушение
English,Russian,leisure,досуг
English,Russian,curbside,обочина
English,Russian,concede,уступать
English,Russian,tainted,испорченный
English,Russian,revenue,доход
English,Russian,conspicuous,бросающийся в глаза
English,Russian,benders,маги
English,Russian,Bless,Благослови
English,Russian,sneezes,чихает
English,Russian,extensive,обширный
English,Russian,defamation,клевета
English,Russian,tailor,портной
English,Russian,doled,пожалован
English,Russian,lung,легкое
English,Russian,judgment,суждение
English,Russian,distracting,отвлекающий
English,Russian,refrain,воздерживаться
English,Russian,observe,наблюдать
English,Russian,judgemental,осуждающий
English,Russian,reinvention,переосмысление
English,Russian,abandon,отказаться
English,Russian,reminiscent,напоминающий
English,Russian,prejudice,предубеждение
English,Russian,flounder,камбала
English,Russian,slumps,спады
English,Russian,stork,аист
English,Russian,articulate,сформулировать
English,Russian,thoughtful,Вдумчивый
English,Russian,appreciate,ценить
English,Russian,spread,распространение
English,Russian,acceptance,принятие
English,Russian,peddled,разносят
English,Russian,persuaded,убедил
English,Russian,cloth,ткань
English,Russian,worship,поклонение
English,Russian,siblings,братья и сестры
English,Russian,hazard,опасность
English,Russian,choking,задыхаясь
English,Russian,pose,поза
English,Russian,adores,обожает
English,Russian,coarse,грубый
English,Russian,reflection,отражение
English,Russian,acute,острый
English,Russian,tormented,измученный
English,Russian,plagued,измученный
English,Russian,rubbed,потер
English,Russian,exaggerate,преувеличивать
English,Russian,consumption,потребление
English,Russian,exchange,обмен
English,Russian,readiness,готовность
English,Russian,eponymous,одноименный
English,Russian,obscure,неясный
English,Russian,drift,дрейф
English,Russian,wrecks,затонувшие корабли
English,Russian,awful,ужасно
English,Russian,wrinkles,морщины
English,Russian,fungus,грибок
English,Russian,breach,нарушение
English,Russian,orifice,отверстие
English,Russian,mucous,слизистый
English,Russian,lungs,легкие
English,Russian,nostrils,ноздри
English,Russian,surgery,операция
English,Russian,spinal,позвоночник
English,Russian,meninges,мозговые оболочки
English,Russian,inhabit,заселять
English,Russian,gut,кишка
English,Russian,intestine,кишечник
English,Russian,charity,благотворительная деятельность
English,Russian,vulnerable,уязвимый
English,Russian,complacent,самодовольный
English,Russian,tidy,аккуратный
English,Russian,spite,назло
English,Russian,Retain,Сохранить
English,Russian,excitement,волнение
English,Russian,intentional,преднамеренный
English,Russian,evidenced,свидетельствует
English,Russian,adjuvant,адъювант
English,Russian,edema,отек
English,Russian,garments,одежда
English,Russian,lethargy,летаргия
English,Russian,mittens,рукавицы
English,Russian,vests,жилеты
English,Russian,embraced,обнял
English,Russian,impactful,впечатляющий
English,Russian,advisory,консультативный
English,Russian,surveillance,наблюдение
English,Russian,mull,размышлять
English,Russian,dumbbells,гантели
English,Russian,procuring,добыча
English,Russian,ghost,призрак
English,Russian,partake,принимать участие
English,Russian,angles,углы
English,Russian,rakes,грабли
English,Russian,reliever,помощник
English,Russian,emphasizing,подчеркивая
English,Russian,accessible,доступный
English,Russian,rely,полагаться
English,Russian,deliverable,результат
English,Russian,trap,ловушка
English,Russian,arguest,спорить
English,Russian,flavors,ароматы
English,Russian,breeds,породы
English,Russian,posture,поза
English,Russian,aback,опешить
English,Russian,kidney,почка
English,Russian,vigilant,бдительный
English,Russian,sleeve,рукав
English,Russian,superstitious,суеверный
English,Russian,thrive,процветать
English,Russian,marsupial,сумчатое животное
English,Russian,joey,Джоуи
English,Russian,noticing,замечая
English,Russian,Apart,Кроме
English,Russian,embarrassment,смущение
English,Russian,band,группа
English,Russian,rubber,резинка
English,Russian,bouncing,подпрыгивая
English,Russian,whistling,свист
English,Russian,humming,гудение
English,Russian,giggle,хихикать
English,Russian,ushered,возвестил
English,Russian,running mate,напарник
English,Russian,snog,обниматься
English,Russian,sustain,выдерживать
English,Russian,annoyed,раздраженный
English,Russian,compassion,сострадание
English,Russian,prominently,заметно
English,Russian,copper,медь
English,Russian,lead,вести
English,Russian,arsenic,мышьяк
English,Russian,descriptive,описательный
English,Russian,nitpick,придирка
English,Russian,glory,слава
English,Russian,undeniably,несомненно
English,Russian,evicting,выселение
English,Russian,lonelier,одинокий
English,Russian,bare,голый
English,Russian,foil,фольга
English,Russian,meaningfully,осмысленно
English,Russian,affluent,богатый
English,Russian,Whispering,Шепотом
English,Russian,whisper,шептать
English,Russian,veneer,шпон
English,Russian,unimaginative,лишенный воображения
English,Russian,undergoing,проходящий
English,Russian,treasure,сокровище
English,Russian,theft,воровство
English,Russian,stitched,сшитый
English,Russian,spiked,с шипами
English,Russian,scribe,писец
English,Russian,rebel,мятежник
English,Russian,ramp,пандус
English,Russian,outrageous,возмутительный
English,Russian,Likewise,Точно так же
English,Russian,investigative,следственный
English,Russian,gridlock,тупик
English,Russian,grateful,благодарен
English,Russian,error-prone,подверженный ошибкам
English,Russian,encourages,поощряет
English,Russian,encourage,поощрять
English,Russian,deserving,заслуживающий
English,Russian,cringy,мерзкий
English,Russian,comprised,состоял
English,Russian,buoyed,поддержанный
English,Russian,bolster,поддерживать
English,Russian,arranged,устроил
English,Russian,angered,возмущен
English,Russian,acute-onset,острое начало
English,Russian,divide,делить
English,Russian,venues,места проведения
English,Russian,menace,угроза
English,Russian,struggled,боролся
English,Russian,clobbered,забитый
English,Russian,wonks,чудаки
English,Russian,waived,отказался
English,Russian,cloaked,скрытый
English,Russian,diligence,усердие
English,Russian,stricter,строже
English,Russian,verge,граница
English,Russian,immense,необъятный
English,Russian,relentless,безжалостный
English,Russian,pre-eminent,выдающийся
English,Russian,foremost,в первую очередь
English,Russian,gratefulness,благодарность
English,Russian,gratitude,благодарность
English,Russian,Repealing,Отмена
English,Russian,plaintiffs,истцы
English,Russian,levy,взимать
English,Russian,enhancing,усиление
English,Russian,argued,утверждал
English,Russian,scant,скудный
English,Russian,mileage,пробег
English,Russian,intraday,внутридневной
English,Russian,beaten-down,избитый
English,Russian,gainers,выигравшие
English,Russian,clunkers,драндулет
English,Russian,admittedly,по общему признанию
English,Russian,tenures,владения
English,Russian,heighten,повышать
English,Russian,bode,предвещать
English,Russian,complementary,дополнительный
English,Russian,possession,владение
English,Russian,compatible,совместимый
English,Russian,bring,принести
English,Russian,leaf,лист
English,Russian,offbeat,необычный
English,Russian,wellbeing,благополучие
English,Russian,surging,вздутие
English,Russian,drenching,обливание
English,Russian,shellacked,обстрелян
English,Russian,gourd,тыква
English,Russian,foul,грязный
English,Russian,microlending,микрокредитование
English,Russian,murky,мутный
English,Russian,spouse,супруга
English,Russian,tuition,обучение
English,Russian,hawkish,ястребиный
English,Russian,once-cozy,некогда уютный
English,Russian,avalanche,лавина
English,Russian,nastiest,самый противный
English,Russian,fostered,воспитанный
English,Russian,Whereas,В то время как
English,Russian,scuffles,потасовки
English,Russian,bitter,горький
English,Russian,tenure,владение
English,Russian,flipping,листать
English,Russian,Stomp,Топать
English,Russian,antsy,дерганый
English,Russian,breakdown,сломать
English,Russian,harbor,гавань
English,Russian,whetted,расточенный
English,Russian,appeal,обращение
English,Russian,waging,ведение
English,Russian,Impersonate,Выдавать себя за другое лицо
English,Russian,anticipate,предвидеть
English,Russian,continuation,продолжение
English,Russian,cute,милый
English,Russian,adorable,очаровательны
English,Russian,puppy,щенок
English,Russian,beyond,за пределами
English,Russian,outbreaks,вспышки
English,Russian,convolution,свертка
English,Russian,drawbacks,недостатки
English,Russian,scary,страшно
English,Russian,shame,стыд
English,Russian,engages,вовлекает
English,Russian,tip off,подсказывать
English,Russian,reiterating,повторяя
English,Russian,tack,закрепка
English,Russian,lightly,слегка
English,Russian,devastated,опустошенный
English,Russian,cull,отбраковывать
English,Russian,minks,норки
English,Russian,misjudging,неверное суждение
English,Russian,munchies,закуски
English,Russian,earmarked,зарезервированный
English,Russian,gains,прибыль
English,Russian,pillars,столбы
English,Russian,legislating,законодательный
English,Russian,mate,приятель
English,Russian,clinch,клинч
English,Russian,handwringing,рукопожатие
English,Russian,convolutional,сверточный
English,Russian,leaps,прыжки
English,Russian,enhancement,улучшение
English,Russian,lagging,отставание
English,Russian,tenacity,упорство
English,Russian,skim,снимать
English,Russian,firepits,костровые ямы
English,Russian,arises,возникает
English,Russian,stirring,перемешивание
English,Russian,intentionally,намеренно
English,Russian,purity,чистота
English,Russian,incinerator,мусоросжигательная печь
English,Russian,exhibits,экспонаты
English,Russian,implies,подразумевает
English,Russian,rougly,примерно
English,Russian,rectified linear unit,выпрямленный линейный блок
English,Russian,rectified,исправленный
English,Russian,serves,служит
English,Russian,borrowed,одолженный
English,Russian,recall,отзыв
English,Russian,not unlike,"непохож, не такой"
English,Russian,tidal,приливный
English,Russian,usher,помощник
English,Russian,favor,одолжение
English,Russian,circumvented,обойден
English,Russian,diapers,подгузники
English,Russian,inappropriate,неуместен
English,Russian,threshold,порог
English,Russian,innately,врожденный
English,Russian,biases,предубеждения
English,Russian,causes,причины
English,Russian,cursed,проклят
English,Russian,strep,стрептококк
English,Russian,bummer,облом
English,Russian,tough,жесткий
English,Russian,hiccups,икота
English,Russian,underrepresented,недостаточно представлен
English,Russian,accomplishments,достижения
English,Russian,tooting,верно подмечено
English,Russian,breadth,широта
English,Russian,mightiest,сильнейший
English,Russian,whisked,взбивал
English,Russian,distract,отвлекать
English,Russian,mundane,обыденный
English,Russian,accomplish,выполнить
English,Russian,seamlessly,плавно
English,Russian,ladders,лестницы
English,Russian,revered,почитаемый
English,Russian,scam,мошенничество
Filipino,Russian,gusto,смак
English,Russian,wardrobe,гардероб
English,Russian,rescue,спасение
English,Russian,steals,ворует
English,Russian,moor,причалить
English,Russian,vicar,викарий
English,Russian,pile,куча
English,Russian,blacksmith,кузнец
English,Russian,lame,ламе
English,Russian,startle,испугать
English,Russian,congregation,община
English,Russian,pray,молиться
English,Russian,taunt,насмехаться
English,Russian,tears,слезы
English,Russian,stains,пятна
English,Russian,salvaged,спасенный
English,Russian,cobbler,сапожник
English,Russian,bangles,браслеты
English,Russian,Mend,Исправить
English,Russian,scarves,шарфы
English,Russian,whimsy,прихоть
English,Russian,transcend,превосходить
English,Russian,chest,грудь
English,Russian,keepsakes,сувениры
English,Russian,thrill,волнение
English,Russian,worthwhile,стоящий
English,Russian,heels,каблуки
English,Russian,Woe,Горе
English,Russian,lightening,молния
English,Russian,memorabilia,памятные вещи
English,Russian,stilettos,туфли на шпильке
English,Russian,monks,монахи
English,Russian,conducive,благоприятный
English,Russian,unavoidable,неизбежный
English,Russian,glacier,ледник
English,Russian,survived,выжил
English,Russian,artisans,ремесленники
English,Russian,forebears,предки
English,Russian,spire,шпиль
English,Russian,demands,требования
English,Russian,listicle,листик
English,Russian,intimidating,устрашающий
English,Russian,lies,вранье
English,Russian,bearings,подшипники
English,Russian,emerges,появляется
English,Russian,premises,предпосылки
English,Russian,spacious,просторный
English,Russian,amenities,удобства
English,Russian,superimposing,наложение
English,Russian,hangovers,похмелье
English,Russian,frenemies,заклятые враги
English,Russian,sprawling,раскидистый
English,Russian,nixed,исключен
English,Russian,slated,намечен
English,Russian,propositions,предложения
English,Russian,stare,глазеть
English,Russian,inspiring,вдохновляющий
English,Russian,recite,читать
English,Russian,flips,переворачивает
